Year,State/UT,Sector,CO₂ Emissions (Million Tonnes),CH₄ Emissions (Million Tonnes CO₂e),N₂O Emissions (Million Tonnes CO₂e),Energy Consumption (TWh),Electricity Generation (TWh),Fossil Fuel Consumption (MTOE),Vehicle Count (Million Units),Industrial Output (GDP Contribution in ₹ Cr),Agricultural Land Usage (Million Hectares),Deforestation Rate (sq. km per year),Waste Generation (Million Tonnes),Renewable Energy Share (%),Carbon Footprint (Million Tonnes CO₂e),Energy Emissions (Million Tonnes CO₂e),Transport Emissions (Million Tonnes CO₂e),Industrial Emissions (Million Tonnes CO₂e),Deforestation Emissions (Million Tonnes CO₂e),Waste Emissions (Million Tonnes CO₂e),Total Sector Emissions (Million Tonnes CO₂e)
2018,Telangana,Agriculture,321.54,27.98,6.67,483.25,74.66,140.49,15.63,19206.27,40.85,149.05,52.95,44.05,2872.5299999999997,0.434925,35.949,442.5435,0.07452500000000001,296.52000000000004,775.5219500000001
2017,Bihar,Transport,302.59,46.53,9.28,335.96,38.85,220.44,7.76,53144.58,22.15,182.1,85.05,71.35,4064.63,0.30236399999999997,17.848,694.386,0.09105,476.28000000000003,1188.907414
2005,Bihar,Industry,498.74,31.14,4.65,262.35,55.08,96.06,35.86,55230.19,12.21,146.48,16.52,3.13,2602.91,0.23611500000000005,82.478,302.589,0.07324,92.512,477.888355
2012,Madhya Pradesh,Energy,310.09,26.68,6.81,291.26,69.23,79.43,1.28,39087.88,16.09,199.96,30.66,10.82,2861.7799999999997,0.26213400000000003,2.944,250.20450000000002,0.09998,171.69600000000003,425.20661400000006
2000,Arunachal Pradesh,Energy,326.62,18.63,1.2,56.69,329.87,1.35,5.5,47240.15,25.0,109.89,7.59,34.57,1166.26,0.051021000000000004,12.649999999999999,4.2525,0.054945,42.504,59.512465999999996
2022,West Bengal,Industry,31.94,39.55,19.13,298.03,376.8,45.87,8.73,46033.28,40.69,198.97,36.07,74.67,6208.79,0.268227,20.079,144.4905,0.099485,201.99200000000002,366.929212
2022,Uttar Pradesh,Agriculture,430.93,45.7,10.25,419.07,143.98,84.45,34.58,46296.64,32.05,107.5,69.8,38.39,4426.780000000001,0.377163,79.53399999999999,266.0175,0.05375,390.88,736.862413
2012,Tamil Nadu,Energy,485.34,37.79,14.69,264.19,18.57,20.78,32.76,27359.93,47.82,16.14,55.7,40.44,5436.3099999999995,0.237771,75.34799999999998,65.45700000000001,0.00807,311.92,452.970841
2006,Manipur,Transport,480.55,36.4,10.31,92.56,126.45,151.55,31.11,17780.06,48.86,160.89,34.3,4.89,4231.9,0.083304,71.553,477.38250000000005,0.08044499999999999,192.07999999999998,741.179249
2014,Bihar,Agriculture,118.34,10.03,15.43,226.86,283.92,247.44,20.68,39757.83,16.34,177.22,43.81,45.72,4488.13,0.20417400000000002,47.56399999999999,779.4359999999999,0.08861000000000001,245.336,1072.628784
2011,Uttarakhand,Waste,120.7,41.78,10.73,142.62,377.45,15.49,46.73,46883.21,33.35,89.64,23.01,79.93,4133.990000000001,0.128358,107.47899999999998,48.7935,0.04482,128.856,285.301678
2000,Goa,Industry,189.36,2.51,14.06,183.07,182.63,98.58,48.15,95387.54,35.71,29.77,63.67,52.45,3985.54,0.16476300000000002,110.74499999999999,310.527,0.014885,356.552,778.003648
2014,Assam,Agriculture,162.0,37.99,13.73,116.38,137.75,100.62,18.55,75096.79,28.44,187.36,16.41,76.98,4864.17,0.104742,42.665,316.95300000000003,0.09368000000000001,91.896,451.71242200000006
2003,Gujarat,Waste,159.75,10.94,10.72,170.29,263.02,18.39,26.36,86282.12,40.38,180.25,27.88,74.17,3306.8700000000003,0.153261,60.62799999999999,57.9285,0.090125,156.12800000000001,274.927886
2012,Goa,Transport,306.56,24.62,4.69,411.74,88.4,47.18,34.75,39239.72,14.53,52.58,71.7,66.92,2238.7700000000004,0.37056600000000006,79.925,148.617,0.02629,401.52000000000004,630.458856
2022,Assam,Industry,404.75,34.91,4.32,380.06,307.5,113.76,13.47,57688.75,38.32,34.04,31.56,17.98,2527.03,0.342054,30.980999999999998,358.344,0.01702,176.73600000000002,566.420074
2024,Bihar,Energy,469.02,38.07,17.5,247.82,168.54,238.94,38.17,74490.55,13.31,18.74,74.54,37.99,6172.48,0.22303800000000001,87.791,752.661,0.00937,417.42400000000004,1258.108408
2004,Jharkhand,Energy,43.25,44.46,2.5,392.34,391.02,142.97,38.5,19164.59,27.61,44.31,13.51,47.58,1950.63,0.353106,88.55,450.3555,0.022155,75.656,614.9367609999999
2001,Puducherry,Waste,146.21,14.49,11.23,487.9,373.98,25.86,25.09,46464.81,6.54,164.85,70.72,54.98,3527.88,0.43911,57.706999999999994,81.45899999999999,0.082425,396.032,535.719535
2022,Rajasthan,Agriculture,134.96,11.6,10.1,206.04,267.82,185.8,20.84,35481.62,34.59,116.6,47.33,45.24,3136.26,0.18543600000000002,47.931999999999995,585.27,0.0583,265.048,898.493736
2000,Himachal Pradesh,Transport,185.15,49.81,15.99,490.09,260.95,214.46,32.08,55231.63,42.98,96.63,51.23,46.53,5817.18,0.44108099999999995,73.78399999999999,675.549,0.048315,286.88800000000003,1036.710396
2015,Puducherry,Waste,217.92,10.77,2.79,126.72,53.64,202.24,0.91,29920.8,37.31,179.81,46.76,20.11,1258.83,0.11404800000000001,2.093,637.056,0.089905,261.856,901.2089530000001
2022,Goa,Transport,200.69,33.44,13.78,477.5,115.97,204.77,42.81,36112.24,47.72,68.33,26.17,15.41,4788.71,0.42975,98.463,645.0255,0.034165,146.55200000000002,890.504415
2005,Delhi,Transport,476.55,47.66,12.16,432.89,345.46,203.13,43.24,83394.21,49.45,93.27,64.32,17.3,5033.43,0.38960100000000003,99.452,639.8594999999999,0.046634999999999996,360.19199999999995,1099.9397359999998
2022,Punjab,Transport,224.19,44.88,14.05,103.57,148.38,56.48,25.31,77971.45,23.58,190.92,31.69,23.55,5204.08,0.09321299999999999,58.212999999999994,177.91199999999998,0.09545999999999999,177.46400000000003,413.777673
2015,Uttarakhand,Industry,280.28,22.44,12.46,178.17,172.53,148.95,0.93,41304.72,8.59,55.3,44.71,18.12,4210.5,0.160353,2.139,469.19249999999994,0.027649999999999997,250.376,721.895503
2013,Karnataka,Waste,376.83,32.06,11.29,355.42,336.73,41.49,18.63,10693.08,35.91,138.42,28.18,28.31,4266.36,0.31987800000000005,42.849,130.6935,0.06921,157.808,331.739588
2002,Gujarat,Industry,365.29,26.69,18.53,99.85,173.64,82.76,22.81,29286.84,21.61,33.61,38.07,50.75,6023.060000000001,0.089865,52.462999999999994,260.694,0.016805,213.192,526.45567
2014,Nagaland,Agriculture,295.65,17.66,7.04,297.4,340.75,104.9,42.04,73461.23,19.81,110.88,0.38,57.76,2655.73,0.26765999999999995,96.692,330.435,0.055439999999999996,2.128,429.57809999999995
2002,Bihar,Agriculture,431.81,7.65,3.78,269.73,32.42,108.55,1.81,75809.41,9.9,170.28,50.27,38.63,1647.71,0.24275700000000003,4.162999999999999,341.9325,0.08514000000000001,281.51200000000006,627.9353970000001
2022,Chhattisgarh,Energy,315.85,40.27,15.93,149.48,277.97,110.03,25.44,33132.53,2.99,59.68,51.08,16.06,5664.860000000001,0.13453199999999998,58.512,346.5945,0.029840000000000002,286.048,691.3188719999999
2001,Bihar,Energy,438.63,4.98,2.68,153.76,29.89,196.09,23.03,94030.48,38.43,35.15,52.5,51.19,1288.27,0.13838399999999998,52.969,617.6835,0.017575,294.0,964.808459
2000,Bihar,Energy,158.36,30.68,13.63,260.57,317.05,155.43,11.16,50672.4,24.61,174.93,48.32,70.96,4629.35,0.234513,25.668,489.60450000000003,0.087465,270.59200000000004,786.1864780000001
2008,Uttarakhand,Agriculture,74.69,29.92,11.04,153.43,223.13,160.8,12.25,87957.04,20.46,35.84,42.66,58.61,3838.05,0.13808700000000002,28.174999999999997,506.52000000000004,0.017920000000000002,238.89600000000002,773.7470069999999
2008,Madhya Pradesh,Transport,411.57,17.07,0.13,94.23,224.57,192.4,29.09,53450.53,18.98,181.6,66.53,8.21,923.98,0.08480700000000001,66.907,606.06,0.0908,372.56800000000004,1045.710607
2022,Meghalaya,Transport,197.43,7.2,4.87,387.81,153.79,52.52,48.44,2196.57,25.71,144.75,20.24,13.01,1689.58,0.349029,111.41199999999999,165.43800000000002,0.072375,113.344,390.615404
2006,Tripura,Waste,329.03,40.08,9.97,292.97,361.82,116.64,39.67,10852.09,37.37,34.27,57.51,45.81,4093.32,0.26367300000000005,91.241,367.416,0.017135,322.05600000000004,780.993808
2002,Maharashtra,Agriculture,371.28,23.37,6.66,221.63,206.09,213.94,25.06,11419.06,22.28,179.36,90.04,54.75,2790.54,0.199467,57.63799999999999,673.911,0.08968000000000001,504.22400000000005,1236.062147
2017,Karnataka,Energy,170.09,36.4,8.6,94.72,107.87,176.72,28.75,72048.55,5.67,49.36,12.03,22.99,3468.29,0.085248,66.125,556.668,0.02468,67.36800000000001,690.270928
2010,Delhi,Agriculture,257.53,1.32,12.07,299.21,330.53,220.14,28.75,86162.17,13.67,51.16,15.31,17.12,3493.04,0.269289,66.125,693.4409999999999,0.02558,85.736,845.5968689999999
2006,Arunachal Pradesh,Transport,448.51,4.19,14.64,316.16,379.51,113.85,35.1,53045.25,7.53,151.42,86.64,31.94,4445.43,0.284544,80.73,358.6275,0.07571,485.18399999999997,924.901754
2008,Sikkim,Transport,441.1,9.2,3.11,242.48,100.71,191.7,16.93,85572.59,10.31,123.34,90.66,15.73,1522.85,0.218232,38.93899999999999,603.8549999999999,0.06167,507.696,1150.769902
2000,Maharashtra,Industry,377.18,6.13,5.73,189.51,244.08,67.23,33.84,37811.36,43.85,165.72,76.97,41.05,2067.27,0.170559,77.83200000000001,211.77450000000002,0.08286,431.032,720.8919189999999
2013,Telangana,Industry,383.74,9.99,12.77,434.29,237.49,217.08,12.79,11087.87,9.43,78.85,7.09,6.86,4047.5099999999998,0.39086100000000007,29.416999999999994,683.802,0.039424999999999995,39.70400000000001,753.353286
2019,Telangana,Waste,449.87,34.48,11.81,353.88,245.8,74.87,40.17,26639.92,36.58,145.31,10.44,63.42,4544.96,0.31849200000000005,92.39099999999999,235.84050000000002,0.072655,58.464,387.086647
2005,Uttarakhand,Agriculture,370.8,2.83,14.76,181.3,227.87,85.81,47.02,12684.24,15.8,110.33,87.44,59.86,4361.4400000000005,0.16317,108.146,270.3015,0.055165,489.664,868.329835
2006,Gujarat,Industry,176.4,2.37,12.85,298.58,44.57,179.7,28.09,88689.96,45.17,103.74,99.77,16.0,3648.01,0.26872199999999996,64.607,566.055,0.05187,558.712,1189.6945919999998
2009,Uttar Pradesh,Industry,69.18,2.07,6.67,120.7,167.93,187.19,3.67,24674.93,31.49,125.95,83.34,58.1,1894.69,0.10863000000000002,8.440999999999999,589.6485,0.062975,466.70400000000006,1064.9651050000002
2006,Karnataka,Agriculture,216.72,35.03,10.03,10.68,394.36,14.1,35.62,75316.2,34.06,182.37,93.9,32.5,3855.5099999999998,0.009612,81.92599999999999,44.415,0.091185,525.84,652.281797
2001,Bihar,Transport,52.8,27.04,17.71,435.08,39.84,38.39,46.38,8062.16,26.74,125.85,92.16,38.74,5503.070000000001,0.39157200000000003,106.67399999999999,120.9285,0.062925,516.096,744.152997
2003,Gujarat,Waste,66.73,18.83,3.8,410.35,269.51,63.18,47.22,77729.76,46.43,109.04,27.34,30.74,1600.97,0.36931500000000006,108.606,199.017,0.054520000000000006,153.10399999999998,461.150835
2020,Delhi,Waste,475.58,33.94,7.6,321.5,358.25,249.97,45.55,9421.46,8.73,196.94,43.35,72.93,3439.8999999999996,0.28935000000000005,104.76499999999999,787.4055,0.09847,242.76,1135.3183199999999
2016,Meghalaya,Waste,341.18,27.9,16.85,406.6,84.26,205.79,28.21,94820.74,15.03,165.79,85.66,53.04,5587.63,0.36594000000000004,64.883,648.2384999999999,0.082895,479.696,1193.2663349999998
2000,Uttar Pradesh,Industry,427.29,0.86,7.35,391.51,321.96,179.05,45.91,64421.86,45.32,2.59,41.45,25.64,2399.12,0.352359,105.59299999999999,564.0075,0.001295,232.12000000000003,902.074154
2009,Goa,Transport,325.02,42.01,8.3,430.83,100.5,240.9,13.47,67957.83,49.46,47.63,31.55,61.76,3700.8,0.387747,30.980999999999998,758.835,0.023815000000000003,176.68,966.9075620000001
2018,Uttarakhand,Waste,215.08,17.83,6.45,446.47,17.0,172.11,7.28,68416.36,38.75,87.39,7.89,29.78,2423.5699999999997,0.40182300000000004,16.744,542.1465000000001,0.043695,44.184000000000005,603.5200179999999
2014,Goa,Agriculture,22.33,20.28,18.0,410.31,210.85,173.22,23.88,28197.8,11.41,88.39,28.99,6.51,5360.17,0.369279,54.92399999999999,545.643,0.044195,162.344,763.324474
2009,Arunachal Pradesh,Waste,478.36,39.22,13.3,426.62,285.8,224.65,1.64,44852.67,45.51,190.66,98.4,27.8,5101.02,0.383958,3.7719999999999994,707.6475,0.09533,551.0400000000001,1262.9387880000002
2018,Telangana,Energy,44.76,9.76,4.25,253.34,82.79,76.19,3.96,90628.33,9.22,60.19,92.94,3.65,1444.29,0.22800600000000001,9.107999999999999,239.99849999999998,0.030095,520.464,769.828601
2011,Haryana,Transport,308.98,1.0,15.02,355.46,32.82,1.44,30.11,21482.91,43.87,194.02,84.28,10.56,4317.28,0.319914,69.253,4.536,0.09701000000000001,471.9680000000001,546.173924
2023,Puducherry,Energy,60.08,45.49,0.87,169.96,223.62,179.02,35.23,53238.14,19.77,6.6,75.94,4.68,1564.35,0.152964,81.02899999999998,563.913,0.0033,425.264,1070.3622639999999
2015,Uttarakhand,Transport,149.23,25.52,7.99,431.26,63.35,39.87,7.02,32969.95,3.35,180.82,27.01,31.62,2981.14,0.38813400000000003,16.145999999999997,125.59049999999999,0.09041,151.25600000000003,293.471044
2008,Gujarat,Agriculture,101.05,17.8,18.2,430.0,77.8,72.52,17.13,76594.83,30.98,127.5,25.96,78.28,5422.45,0.387,39.398999999999994,228.438,0.06375,145.376,413.66375000000005
2014,Uttarakhand,Industry,281.32,41.04,13.83,37.74,282.87,205.8,40.41,46167.22,19.1,81.92,49.79,69.7,5095.389999999999,0.033966,92.94299999999998,648.27,0.04096,278.824,1020.111926
2016,Tripura,Industry,444.67,1.8,15.88,176.77,246.78,194.7,10.13,34932.06,1.94,198.05,56.4,66.97,4703.2699999999995,0.159093,23.299,613.305,0.099025,315.84000000000003,952.7021179999999
2013,Telangana,Transport,321.45,10.51,18.63,89.87,379.05,119.22,44.54,59705.66,8.39,199.58,40.41,1.35,5552.68,0.08088300000000001,102.442,375.543,0.09979,226.29599999999996,704.4616729999999
2017,Maharashtra,Waste,335.45,8.19,15.51,72.22,132.75,26.98,28.12,11497.73,23.34,83.98,56.04,23.08,4674.92,0.064998,64.676,84.987,0.04199,313.824,463.593988
2001,Himachal Pradesh,Energy,455.38,37.02,1.86,210.37,89.68,75.28,29.71,56435.82,32.96,38.67,47.96,17.31,1984.8400000000001,0.189333,68.333,237.132,0.019335,268.576,574.249668
2003,Manipur,Agriculture,377.22,15.95,4.69,314.7,264.02,119.41,7.59,78565.68,2.61,91.35,61.74,64.15,2066.67,0.28323000000000004,17.456999999999997,376.14149999999995,0.045675,345.744,739.671405
2017,Tripura,Waste,434.32,38.76,10.05,175.14,388.94,192.28,3.18,96334.7,26.52,166.57,52.73,4.08,4182.85,0.15762600000000002,7.314,605.682,0.083285,295.288,908.5249110000001
2006,Sikkim,Industry,214.03,2.55,0.38,158.06,223.62,246.19,18.2,84674.2,3.31,140.84,21.81,59.93,386.13,0.14225400000000002,41.85999999999999,775.4984999999999,0.07042,122.136,939.7071739999999
2012,Nagaland,Waste,434.02,30.6,12.53,51.76,121.06,156.77,4.83,62017.13,45.22,11.8,52.84,48.25,4611.27,0.046584,11.109,493.82550000000003,0.005900000000000001,295.90400000000005,800.8909840000001
2014,Kerala,Energy,326.47,16.25,13.18,194.55,364.64,14.29,5.08,54522.21,35.64,44.56,52.91,15.19,4274.17,0.17509500000000003,11.684,45.01349999999999,0.02228,296.29600000000005,353.19087500000006
2024,Tamil Nadu,Industry,76.45,9.75,13.96,238.13,246.11,56.06,47.45,33539.15,5.11,93.19,6.36,52.06,4048.85,0.214317,109.135,176.589,0.046595,35.61600000000001,321.600912
2022,Odisha,Transport,28.97,40.93,11.16,202.36,89.03,65.62,3.49,48312.46,25.87,191.69,26.21,23.41,4132.41,0.18212400000000004,8.027,206.703,0.095845,146.776,361.783969
2021,Madhya Pradesh,Agriculture,129.58,20.91,9.1,341.64,380.1,158.97,22.03,62230.12,37.02,123.36,59.99,12.97,3126.56,0.307476,50.669,500.7555,0.06168,335.944,887.737656
2000,Gujarat,Agriculture,195.39,28.8,17.13,147.64,112.84,5.59,37.83,13850.42,15.11,10.13,42.04,29.02,5541.24,0.132876,87.00899999999999,17.6085,0.005065000000000001,235.42399999999998,340.179441
2010,Tripura,Industry,420.41,2.14,15.37,359.44,359.9,127.13,14.3,72609.33,10.2,76.71,80.25,73.97,4553.38,0.323496,32.89,400.4595,0.038355,449.40000000000003,883.111351
2009,Jharkhand,Transport,373.21,39.69,12.29,441.97,247.76,248.93,24.94,25255.89,34.11,181.35,6.3,49.79,4741.38,0.39777300000000004,57.362,784.1295,0.090675,35.28,877.259948
2024,Puducherry,Energy,478.13,14.7,1.02,297.66,203.55,192.4,18.07,12419.58,39.17,101.19,12.8,45.29,1160.03,0.267894,41.561,606.06,0.050595,71.68,719.6194889999999
2004,Jharkhand,Agriculture,284.0,34.82,13.91,197.4,136.36,192.57,35.7,10700.61,20.64,19.41,98.24,58.72,4945.110000000001,0.17766,82.11,606.5955,0.009705,550.144,1239.036865
2015,Arunachal Pradesh,Industry,376.39,38.14,11.21,93.95,51.95,186.6,30.53,32647.28,12.77,119.7,62.91,34.14,4414.96,0.084555,70.219,587.79,0.05985,352.29600000000005,1010.449405
2010,Maharashtra,Agriculture,144.89,6.3,13.9,466.55,101.7,171.17,15.51,32718.67,47.15,135.5,60.63,46.46,4004.79,0.4198950000000001,35.672999999999995,539.1854999999999,0.06775,339.528,914.874145
2020,Madhya Pradesh,Transport,342.99,15.15,6.3,377.17,135.75,75.29,31.62,57660.45,27.28,150.55,76.72,20.96,2436.69,0.33945300000000006,72.726,237.1635,0.07527500000000001,429.63200000000006,739.936228
2005,Sikkim,Energy,356.01,36.31,15.56,126.99,119.05,195.94,0.25,46345.48,25.02,67.14,32.36,38.77,5496.09,0.114291,0.575,617.211,0.03357,181.216,799.1498610000001
2008,Delhi,Transport,425.72,11.99,8.42,79.56,33.96,161.83,33.58,75244.22,36.81,140.2,65.75,62.17,2992.7400000000002,0.071604,77.234,509.7645,0.0701,368.2,955.3402040000001
2012,Goa,Waste,272.84,42.48,17.9,29.41,234.01,58.0,39.11,2896.9,44.91,64.03,45.52,58.31,6205.78,0.026469000000000003,89.95299999999999,182.7,0.032015,254.91200000000003,527.623484
2023,Himachal Pradesh,Transport,328.01,15.94,2.17,99.32,192.7,244.77,0.44,10000.38,15.98,104.07,36.23,64.46,1349.3799999999999,0.089388,1.012,771.0255,0.052035,202.88799999999998,975.0669230000001
2007,Madhya Pradesh,Transport,109.49,20.42,9.74,367.53,47.05,246.15,33.07,25546.84,40.83,3.9,17.14,47.38,3262.35,0.330777,76.06099999999999,775.3725,0.00195,95.98400000000001,947.750227
2013,Himachal Pradesh,Agriculture,371.01,5.44,4.19,316.62,188.22,94.1,27.53,4856.29,46.74,134.82,8.47,67.68,1633.6800000000003,0.28495800000000004,63.318999999999996,296.41499999999996,0.06741,47.432,407.51836799999995
2023,Madhya Pradesh,Transport,420.82,7.81,9.12,483.88,36.19,188.54,14.22,17230.51,48.13,75.67,1.66,10.04,3056.2999999999997,0.43549200000000005,32.705999999999996,593.901,0.037835,9.296000000000001,636.376327
2000,Chhattisgarh,Industry,300.93,14.13,7.14,164.38,372.95,170.66,9.98,73004.93,34.7,141.0,30.27,73.86,2588.67,0.14794200000000002,22.954,537.579,0.07050000000000001,169.512,730.2634419999999
2016,Maharashtra,Agriculture,66.68,2.92,16.09,394.37,107.34,146.39,47.88,80031.56,38.77,192.87,1.81,10.98,4412.29,0.354933,110.124,461.1284999999999,0.096435,10.136000000000001,581.8398679999999
2023,Chhattisgarh,Agriculture,163.3,10.06,3.43,64.63,291.31,46.03,24.13,59664.93,42.28,16.22,27.47,52.73,1353.93,0.058166999999999996,55.498999999999995,144.9945,0.00811,153.832,354.39177699999993
2004,Himachal Pradesh,Waste,243.0,20.74,12.01,283.48,104.24,117.49,22.95,57523.96,39.83,171.88,62.56,50.37,4006.37,0.255132,52.785,370.09349999999995,0.08594,350.336,773.555572
2024,Haryana,Industry,341.81,19.31,8.19,236.06,192.43,182.75,42.35,63060.73,10.17,46.52,15.47,58.32,3052.84,0.212454,97.405,575.6625,0.023260000000000003,86.632,759.9352140000001
2001,Gujarat,Transport,166.96,10.34,10.41,419.91,373.64,247.1,19.2,80320.65,1.11,48.43,45.19,23.54,3215.13,0.37791900000000006,44.16,778.365,0.024215,253.06400000000002,1075.991134
2024,Haryana,Waste,421.74,4.48,14.32,352.29,349.32,153.79,40.3,84438.63,29.12,45.21,14.81,52.97,4341.9800000000005,0.31706100000000004,92.68999999999998,484.4385,0.022605,82.936,660.404166
2023,Sikkim,Industry,192.18,16.25,7.21,101.19,312.66,188.29,28.42,34562.85,31.62,27.51,36.27,5.15,2557.83,0.091071,65.366,593.1134999999999,0.013755000000000002,203.11200000000002,861.696326
2008,Assam,Waste,30.99,37.39,7.4,492.02,317.13,228.56,10.62,42223.37,12.07,39.22,86.72,28.57,3038.91,0.442818,24.425999999999995,719.9639999999999,0.01961,485.63200000000006,1230.484428
2003,Tamil Nadu,Energy,399.06,25.75,1.63,412.46,330.27,153.83,17.6,81061.98,10.18,148.48,68.86,54.87,1552.01,0.371214,40.48,484.5645,0.07424,385.616,911.105954
2016,Telangana,Transport,325.67,47.37,11.08,180.54,298.34,191.37,1.25,21857.65,27.08,153.69,73.9,36.91,4588.23,0.162486,2.875,602.8155,0.076845,413.84000000000003,1019.7698310000001
2016,Manipur,Waste,402.96,7.42,8.4,413.88,359.26,115.06,22.05,94327.53,44.77,192.25,47.66,79.75,2836.7200000000003,0.37249200000000005,50.714999999999996,362.439,0.096125,266.896,680.518617
2020,Haryana,Energy,180.96,10.76,16.26,478.67,143.34,73.68,46.84,83985.79,10.2,20.75,91.21,39.31,4791.14,0.430803,107.732,232.092,0.010375,510.776,851.0411780000001
2017,Andhra Pradesh,Transport,18.64,14.37,8.84,445.69,212.82,123.77,31.63,44646.39,43.88,30.12,14.87,54.2,2763.6,0.401121,72.749,389.8755,0.01506,83.272,546.312681
2015,Gujarat,Waste,46.14,1.14,19.42,280.32,260.33,23.15,28.94,51857.95,43.29,177.03,12.06,63.98,5224.360000000001,0.252288,66.562,72.9225,0.088515,67.53600000000002,207.36130300000002
2007,Odisha,Waste,64.78,47.2,3.52,290.69,83.13,232.57,43.5,44308.32,13.27,112.92,31.84,70.24,2319.1800000000003,0.261621,100.05,732.5954999999999,0.05646,178.304,1011.267581
2010,Arunachal Pradesh,Waste,404.52,22.55,5.41,57.77,203.79,78.3,6.2,23675.58,40.09,109.03,9.95,46.46,2469.57,0.051993000000000004,14.26,246.64499999999998,0.054515,55.72,316.73150799999996
2020,Maharashtra,Waste,157.7,24.34,7.9,86.53,54.01,115.8,39.84,24757.94,47.98,154.39,30.23,60.68,2932.7200000000003,0.07787700000000002,91.632,364.77,0.077195,169.288,625.8450720000001
2020,Nagaland,Agriculture,498.97,8.31,3.49,491.39,246.6,163.69,34.91,30973.72,8.73,110.59,56.73,68.1,1656.5,0.442251,80.29299999999999,515.6234999999999,0.055295000000000004,317.688,914.1020459999999
2017,Puducherry,Waste,381.61,43.7,19.45,386.05,43.56,126.62,26.52,41418.64,27.75,12.43,40.51,12.95,6759.46,0.347445,60.995999999999995,398.853,0.006215,226.856,687.0586599999999
2022,Manipur,Agriculture,304.57,34.79,12.86,17.63,203.82,71.41,19.32,89483.73,40.53,179.83,43.76,20.94,4686.59,0.015867,44.436,224.9415,0.08991500000000001,245.056,514.5392820000001
2023,Maharashtra,Agriculture,491.97,21.85,0.32,276.03,187.35,246.09,1.87,36497.23,17.26,26.78,16.25,2.81,1188.57,0.248427,4.301,775.1835,0.01339,91.0,870.746317
2009,Telangana,Energy,164.99,43.96,11.61,175.92,49.16,212.23,30.94,56686.47,4.73,96.03,44.58,51.26,4472.5199999999995,0.158328,71.16199999999999,668.5245,0.048015,249.64800000000002,989.540843
2012,Tripura,Transport,91.15,45.32,15.65,159.2,178.54,26.59,28.51,9761.67,7.02,72.91,92.11,46.72,5507.360000000001,0.14328,65.573,83.7585,0.036455,515.816,665.327235
2016,Odisha,Agriculture,371.26,2.95,1.12,280.52,272.73,92.48,14.31,39048.49,17.34,73.97,6.39,66.78,750.6600000000001,0.25246799999999997,32.913,291.312,0.036985,35.784,360.298453
2017,Puducherry,Industry,146.26,6.41,11.6,163.47,239.91,49.38,13.8,43344.53,3.09,56.84,68.23,37.74,3399.74,0.147123,31.74,155.547,0.02842,382.088,569.5505430000001
2009,Odisha,Agriculture,480.91,1.87,7.55,129.52,185.93,120.19,17.95,50780.55,3.23,191.44,63.46,47.73,2534.02,0.11656800000000002,41.285,378.5985,0.09572,355.376,775.471788
2015,Sikkim,Industry,494.15,29.3,11.67,469.22,149.15,52.99,21.73,46722.03,48.76,16.82,80.55,66.45,4407.1,0.42229800000000006,49.979,166.9185,0.00841,451.08,668.408208
2019,Uttarakhand,Energy,463.94,11.29,5.13,24.73,27.67,78.76,36.93,66425.22,7.03,160.5,60.33,4.11,2139.51,0.022257000000000002,84.939,248.09400000000002,0.08025,337.848,670.9835069999999
2004,Uttar Pradesh,Industry,472.93,42.32,13.35,220.9,382.58,130.7,25.66,85155.15,9.0,78.5,39.79,9.49,5195.64,0.19881000000000001,59.017999999999994,411.7049999999999,0.03925,222.824,693.7850599999999
2012,Mizoram,Energy,311.67,23.56,13.46,258.04,164.07,36.88,7.6,63557.9,29.95,10.53,79.2,25.0,4538.25,0.23223600000000003,17.479999999999997,116.17200000000001,0.005265,443.52000000000004,577.4095010000001
2017,Sikkim,Energy,349.14,41.97,10.84,222.78,169.51,215.38,44.58,39348.67,40.93,114.61,35.99,19.38,4396.9,0.200502,102.53399999999999,678.447,0.057305,201.544,982.782807
2016,West Bengal,Energy,56.18,28.0,18.48,330.34,55.7,91.3,24.01,77503.66,8.82,74.44,25.34,14.73,5737.38,0.297306,55.223,287.59499999999997,0.03722,141.90400000000002,485.05652599999996
2008,Odisha,Industry,383.89,39.91,18.2,17.71,215.4,228.66,44.87,68761.22,3.11,44.12,54.16,3.25,6324.37,0.015939000000000002,103.20099999999998,720.279,0.02206,303.29600000000005,1126.813999
2013,Uttarakhand,Industry,109.01,18.91,1.05,443.07,391.79,8.49,30.69,69356.68,11.77,74.08,94.59,78.73,916.74,0.398763,70.587,26.7435,0.03704,529.7040000000001,627.4703030000001
2016,Meghalaya,Energy,421.76,47.3,5.87,252.61,104.95,193.15,28.5,78896.2,25.69,195.42,54.98,54.06,3301.71,0.22734900000000002,65.55,608.4225,0.09770999999999999,307.88800000000003,982.185559
2003,Punjab,Energy,481.15,33.52,7.35,279.07,128.77,216.37,16.78,11977.53,49.58,153.18,99.48,54.08,3367.46,0.251163,38.594,681.5655,0.07659,557.088,1277.575253
2017,Tripura,Transport,114.07,29.98,1.2,234.07,98.3,246.16,48.57,36814.0,31.29,163.99,80.55,58.44,1271.51,0.21066300000000002,111.711,775.404,0.08199500000000001,451.08,1338.487658
2019,Odisha,Energy,48.24,17.94,10.52,225.03,347.3,33.84,49.17,17652.44,11.87,105.1,86.11,76.09,3338.3599999999997,0.202527,113.091,106.596,0.05255,482.216,702.158077
